     DEPTH         AC        DEN         GR
   68.7500 -9999.0000 -9999.0000    73.7991
   68.8750 -9999.0000 -9999.0000    77.2816
   69.0000 -9999.0000 -9999.0000    79.0724
   69.1250 -9999.0000 -9999.0000    77.8584
   69.2500 -9999.0000 -9999.0000    74.5118
   69.3750 -9999.0000 -9999.0000    71.7242
   69.5000 -9999.0000 -9999.0000    70.8965
   69.6250 -9999.0000 -9999.0000    71.5976
   69.7500 -9999.0000 -9999.0000    71.4910
   69.8750 -9999.0000 -9999.0000    69.0372
   70.0000 -9999.0000 -9999.0000    64.9412
   70.1250 -9999.0000 -9999.0000    62.0837
   70.2500 -9999.0000 -9999.0000    60.9774
   70.3750 -9999.0000 -9999.0000    60.8519
   70.5000 -9999.0000 -9999.0000    61.4268
   70.6250 -9999.0000 -9999.0000    63.6728
   70.7500 -9999.0000 -9999.0000    67.1263
   70.8750 -9999.0000 -9999.0000    69.9128
   71.0000 -9999.0000 -9999.0000    71.7670
   71.1250 -9999.0000 -9999.0000    74.1494
   71.2500 -9999.0000 -9999.0000    77.1918
   71.3750 -9999.0000 -9999.0000    79.7142
   71.5000 -9999.0000 -9999.0000    80.4026
   71.6250 -9999.0000 -9999.0000    79.1338
   71.7500 -9999.0000 -9999.0000    75.9097
   71.8750 -9999.0000 -9999.0000    71.6045
   72.0000 -9999.0000 -9999.0000    67.1747
   72.1250 -9999.0000 -9999.0000    64.0245
   72.2500 -9999.0000 -9999.0000    62.9162
   72.3750 -9999.0000 -9999.0000    63.9951
   72.5000 -9999.0000 -9999.0000    66.7815
   72.6250 -9999.0000 -9999.0000    70.9260
   72.7500 -9999.0000 -9999.0000    75.3194
   72.8750 -9999.0000 -9999.0000    78.5502
   73.0000 -9999.0000 -9999.0000    80.5129
   73.1250 -9999.0000 -9999.0000    81.9311
   73.2500 -9999.0000 -9999.0000    82.8565
   73.3750 -9999.0000 -9999.0000    82.3438
   73.5000 -9999.0000 -9999.0000    79.4928
   73.6250 -9999.0000 -9999.0000    75.3688
   73.7500 -9999.0000 -9999.0000    71.3747
   73.8750 -9999.0000 -9999.0000    68.7051
   74.0000 -9999.0000 -9999.0000    66.7284
   74.1250 -9999.0000 -9999.0000    65.3461
   74.2500 -9999.0000 -9999.0000    65.5175
   74.3750 -9999.0000 -9999.0000    66.5822
   74.5000 -9999.0000 -9999.0000    66.2713
   74.6250 -9999.0000 -9999.0000    64.0308
   74.7500 -9999.0000 -9999.0000    62.0099
   74.8750 -9999.0000 -9999.0000    61.3275
   75.0000 -9999.0000 -9999.0000    59.7907
   75.1250 -9999.0000 -9999.0000    57.4577
   75.2500 -9999.0000 -9999.0000    56.7329
   75.3750 -9999.0000 -9999.0000    57.6504
   75.5000 -9999.0000 -9999.0000    58.9351
   75.6250 -9999.0000 -9999.0000    59.7636
   75.7500 -9999.0000 -9999.0000    61.5552
   75.8750 -9999.0000 -9999.0000    64.3905
   76.0000 -9999.0000 -9999.0000    66.3045
   76.1250 -9999.0000 -9999.0000    67.0849
   76.2500 -9999.0000 -9999.0000    67.5359
   76.3750 -9999.0000 -9999.0000    67.4360
   76.5000 -9999.0000 -9999.0000    66.1958
   76.6250 -9999.0000 -9999.0000    64.9642
   76.7500 -9999.0000 -9999.0000    65.3032
   76.8750 -9999.0000 -9999.0000    66.4452
   77.0000 -9999.0000 -9999.0000    67.5564
   77.1250 -9999.0000 -9999.0000    69.4313
   77.2500 -9999.0000 -9999.0000    72.1912
   77.3750 -9999.0000 -9999.0000    73.7591
   77.5000 -9999.0000 -9999.0000    72.7410
   77.6250 -9999.0000 -9999.0000    70.3858
   77.7500 -9999.0000 -9999.0000    68.3360
   77.8750 -9999.0000 -9999.0000    65.9604
   78.0000 -9999.0000 -9999.0000    63.2396
   78.1250 -9999.0000 -9999.0000    61.8183
   78.2500 -9999.0000 -9999.0000    63.3537
   78.3750 -9999.0000 -9999.0000    67.0240
   78.5000 -9999.0000 -9999.0000    69.5772
   78.6250 -9999.0000 -9999.0000    69.0952
   78.7500 -9999.0000 -9999.0000    67.0170
   78.8750 -9999.0000 -9999.0000    65.7304
   79.0000 -9999.0000 -9999.0000    66.6161
   79.1250 -9999.0000 -9999.0000    68.6981
   79.2500 -9999.0000 -9999.0000    70.6513
   79.3750 -9999.0000 -9999.0000    71.3832
   79.5000 -9999.0000 -9999.0000    71.0550
   79.6250 -9999.0000 -9999.0000    70.6069
   79.7500 -9999.0000 -9999.0000    71.4024
   79.8750 -9999.0000 -9999.0000    72.9825
   80.0000 -9999.0000 -9999.0000    73.8671
   80.1250 -9999.0000 -9999.0000    72.4830
   80.2500 -9999.0000 -9999.0000    69.5838
   80.3750 -9999.0000 -9999.0000    67.5741
   80.5000 -9999.0000 -9999.0000    67.5227
   80.6250 -9999.0000 -9999.0000    67.9068
   80.7500 -9999.0000 -9999.0000    66.7656
   80.8750 -9999.0000 -9999.0000    64.2840
   81.0000 -9999.0000 -9999.0000    62.3937
   81.1250 -9999.0000 -9999.0000    62.4851
   81.2500 -9999.0000 -9999.0000    63.1538
   81.3750 -9999.0000 -9999.0000    63.2980
   81.5000 -9999.0000 -9999.0000    63.0220
   81.6250 -9999.0000 -9999.0000    63.6326
   81.7500 -9999.0000 -9999.0000    65.6500
   81.8750 -9999.0000 -9999.0000    67.6856
   82.0000 -9999.0000 -9999.0000    68.8930
   82.1250 -9999.0000 -9999.0000    69.2100
   82.2500 -9999.0000 -9999.0000    68.8432
   82.3750 -9999.0000 -9999.0000    67.8994
   82.5000 -9999.0000 -9999.0000    67.6659
   82.6250 -9999.0000 -9999.0000    68.7403
   82.7500 -9999.0000 -9999.0000    70.3200
   82.8750 -9999.0000 -9999.0000    70.9947
   83.0000 -9999.0000 -9999.0000    69.9947
   83.1250 -9999.0000 -9999.0000    67.1565
   83.2500 -9999.0000 -9999.0000    63.6561
   83.3750 -9999.0000 -9999.0000    61.6099
   83.5000 -9999.0000 -9999.0000    62.5283
   83.6250 -9999.0000 -9999.0000    65.1538
   83.7500 -9999.0000 -9999.0000    66.9186
   83.8750 -9999.0000 -9999.0000    66.2535
   84.0000 -9999.0000 -9999.0000    64.5738
   84.1250 -9999.0000 -9999.0000    63.5062
   84.2500 -9999.0000 -9999.0000    63.5339
   84.3750 -9999.0000 -9999.0000    63.7754
   84.5000 -9999.0000 -9999.0000    64.2228
   84.6250 -9999.0000 -9999.0000    64.9186
   84.7500 -9999.0000 -9999.0000    64.6995
   84.8750 -9999.0000 -9999.0000    62.3191
   85.0000 -9999.0000 -9999.0000    58.6558
   85.1250 -9999.0000 -9999.0000    55.9623
   85.2500 -9999.0000 -9999.0000    54.8787
   85.3750 -9999.0000 -9999.0000    54.3537
   85.5000 -9999.0000 -9999.0000    53.7652
   85.6250 -9999.0000 -9999.0000    53.3310
   85.7500 -9999.0000 -9999.0000    54.0978
   85.8750 -9999.0000 -9999.0000    55.6578
   86.0000 -9999.0000 -9999.0000    57.0829
   86.1250 -9999.0000 -9999.0000    58.2870
   86.2500 -9999.0000 -9999.0000    58.6812
   86.3750 -9999.0000 -9999.0000    58.3144
   86.5000 -9999.0000 -9999.0000    57.3018
   86.6250 -9999.0000 -9999.0000    56.0885
   86.7500 -9999.0000 -9999.0000    55.3537
   86.8750 -9999.0000 -9999.0000    55.2879
   87.0000 -9999.0000 -9999.0000    56.0031
   87.1250 -9999.0000 -9999.0000    57.4421
   87.2500 -9999.0000 -9999.0000    59.1540
   87.3750 -9999.0000 -9999.0000    60.3608
   87.5000 -9999.0000 -9999.0000    60.1764
   87.6250 -9999.0000 -9999.0000    58.9747
   87.7500 -9999.0000 -9999.0000    58.2327
   87.8750 -9999.0000 -9999.0000    58.6559
   88.0000 -9999.0000 -9999.0000    59.6796
   88.1250 -9999.0000 -9999.0000    60.6519
   88.2500 -9999.0000 -9999.0000    61.7664
   88.3750 -9999.0000 -9999.0000    62.8173
   88.5000 -9999.0000 -9999.0000    63.3037
   88.6250 -9999.0000 -9999.0000    63.0228
   88.7500 -9999.0000 -9999.0000    62.1389
   88.8750 -9999.0000 -9999.0000    61.6976
   89.0000 -9999.0000 -9999.0000    62.7485
   89.1250 -9999.0000 -9999.0000    64.7933
   89.2500 -9999.0000 -9999.0000    66.2209
   89.3750 -9999.0000 -9999.0000    66.2870
   89.5000 -9999.0000 -9999.0000    65.4927
   89.6250 -9999.0000 -9999.0000    63.4536
   89.7500 -9999.0000 -9999.0000    59.3390
   89.8750 -9999.0000 -9999.0000    54.9914
   90.0000 -9999.0000 -9999.0000    53.0958
   90.1250 -9999.0000 -9999.0000    53.9676
   90.2500 -9999.0000 -9999.0000    54.9291
   90.3750 -9999.0000 -9999.0000    55.3311
   90.5000 -9999.0000 -9999.0000    56.6585
   90.6250 -9999.0000 -9999.0000    58.4183
   90.7500 -9999.0000 -9999.0000    59.2081
   90.8750 -9999.0000 -9999.0000    59.0478
   91.0000 -9999.0000 -9999.0000    59.3269
   91.1250 -9999.0000 -9999.0000    60.7363
   91.2500 -9999.0000 -9999.0000    62.4463
   91.3750 -9999.0000 -9999.0000    64.1634
   91.5000 -9999.0000 -9999.0000    65.6050
   91.6250 -9999.0000 -9999.0000    64.9765
   91.7500 -9999.0000 -9999.0000    61.3298
   91.8750 -9999.0000 -9999.0000    55.7446
   92.0000 -9999.0000 -9999.0000    51.3864
   92.1250 -9999.0000 -9999.0000    49.1335
   92.2500 -9999.0000 -9999.0000    47.2220
   92.3750 -9999.0000 -9999.0000    44.9597
   92.5000 -9999.0000 -9999.0000    44.0486
   92.6250 -9999.0000 -9999.0000    46.7955
   92.7500 -9999.0000 -9999.0000    52.1027
   92.8750 -9999.0000 -9999.0000    56.8450
   93.0000 -9999.0000 -9999.0000    58.8105
   93.1250 -9999.0000 -9999.0000    58.8253
   93.2500 -9999.0000 -9999.0000    57.9945
   93.3750 -9999.0000 -9999.0000    56.9801
   93.5000 -9999.0000 -9999.0000    54.9652
   93.6250 -9999.0000 -9999.0000    51.8224
   93.7500 -9999.0000 -9999.0000    49.2809
   93.8750 -9999.0000 -9999.0000    48.4998
   94.0000 -9999.0000 -9999.0000    49.6146
   94.1250 -9999.0000 -9999.0000    50.7646
   94.2500 -9999.0000 -9999.0000    50.2311
   94.3750 -9999.0000 -9999.0000    48.6430
   94.5000 -9999.0000 -9999.0000    47.7702
   94.6250 -9999.0000 -9999.0000    48.8479
   94.7500 -9999.0000 -9999.0000    51.3205
   94.8750 -9999.0000 -9999.0000    53.8215
   95.0000 -9999.0000 -9999.0000    55.6280
   95.1250 -9999.0000 -9999.0000    56.8078
   95.2500 -9999.0000 -9999.0000    57.0645
   95.3750 -9999.0000 -9999.0000    56.3734
   95.5000 -9999.0000 -9999.0000    55.4151
   95.6250 -9999.0000 -9999.0000    55.4693
   95.7500 -9999.0000 -9999.0000    56.9313
   95.8750 -9999.0000 -9999.0000    58.9950
   96.0000 -9999.0000 -9999.0000    61.0235
   96.1250 -9999.0000 -9999.0000    62.8131
   96.2500 -9999.0000 -9999.0000    64.8472
   96.3750 -9999.0000 -9999.0000    67.5286
   96.5000 -9999.0000 -9999.0000    69.3725
   96.6250 -9999.0000 -9999.0000    69.1036
   96.7500 -9999.0000 -9999.0000    67.1023
   96.8750 -9999.0000 -9999.0000    65.5389
   97.0000 -9999.0000 -9999.0000    65.0804
   97.1250 -9999.0000 -9999.0000    65.4505
   97.2500 -9999.0000 -9999.0000    65.8081
   97.3750 -9999.0000 -9999.0000    65.7274
   97.5000 -9999.0000 -9999.0000    64.9998
   97.6250 -9999.0000 -9999.0000    64.2916
   97.7500 -9999.0000 -9999.0000    64.4955
   97.8750 -9999.0000 -9999.0000    64.7781
   98.0000 -9999.0000 -9999.0000    63.9268
   98.1250 -9999.0000 -9999.0000    62.3638
   98.2500 -9999.0000 -9999.0000    61.9199
   98.3750 -9999.0000 -9999.0000    63.0926
   98.5000 -9999.0000 -9999.0000    64.7278
   98.6250 -9999.0000 -9999.0000    65.4051
   98.7500 -9999.0000 -9999.0000    65.1352
   98.8750 -9999.0000 -9999.0000    64.0228
   99.0000 -9999.0000 -9999.0000    61.6335
   99.1250 -9999.0000 -9999.0000    59.1366
   99.2500 -9999.0000 -9999.0000    59.5675
   99.3750 -9999.0000 -9999.0000    62.3518
   99.5000 -9999.0000 -9999.0000    64.4879
   99.6250 -9999.0000 -9999.0000    64.0869
   99.7500 -9999.0000 -9999.0000    62.9811
   99.8750 -9999.0000 -9999.0000    63.6820
  100.0000 -9999.0000 -9999.0000    65.0196
  100.1250 -9999.0000 -9999.0000    65.4635
  100.2500 -9999.0000 -9999.0000    65.5730
  100.3750 -9999.0000 -9999.0000    66.4993
  100.5000 -9999.0000 -9999.0000    68.3779
  100.6250 -9999.0000 -9999.0000    69.9679
  100.7500 -9999.0000 -9999.0000    70.7221
  100.8750 -9999.0000 -9999.0000    70.2229
  101.0000 -9999.0000 -9999.0000    67.1406
  101.1250 -9999.0000 -9999.0000    61.7600
  101.2500 -9999.0000 -9999.0000    56.5312
  101.3750 -9999.0000 -9999.0000    54.1759
  101.5000 -9999.0000 -9999.0000    54.4644
  101.6250 -9999.0000 -9999.0000    55.0329
  101.7500 -9999.0000 -9999.0000    54.5474
  101.8750 -9999.0000 -9999.0000    53.9471
  102.0000 -9999.0000 -9999.0000    55.2564
  102.1250 -9999.0000 -9999.0000    57.6654
  102.2500 -9999.0000 -9999.0000    59.0439
  102.3750 -9999.0000 -9999.0000    58.1931
  102.5000 -9999.0000 -9999.0000    56.4221
  102.6250 -9999.0000 -9999.0000    56.3986
  102.7500 -9999.0000 -9999.0000    59.4735
  102.8750 -9999.0000 -9999.0000    63.5002
  103.0000 -9999.0000 -9999.0000    65.2791
  103.1250 -9999.0000 -9999.0000    63.6104
  103.2500 -9999.0000 -9999.0000    60.4013
  103.3750 -9999.0000 -9999.0000    58.4587
  103.5000 -9999.0000 -9999.0000    57.6051
  103.6250 -9999.0000 -9999.0000    57.8648
  103.7500 -9999.0000 -9999.0000    59.9940
  103.8750 -9999.0000 -9999.0000    63.1091
  104.0000 -9999.0000 -9999.0000    65.6884
  104.1250 -9999.0000 -9999.0000    66.2552
  104.2500 -9999.0000 -9999.0000    65.6224
  104.3750 -9999.0000 -9999.0000    64.4361
  104.5000 -9999.0000 -9999.0000    62.3065
  104.6250 -9999.0000 -9999.0000    60.1019
  104.7500 -9999.0000 -9999.0000    59.5363
  104.8750 -9999.0000 -9999.0000    61.2623
  105.0000 -9999.0000 -9999.0000    63.2802
  105.1250 -9999.0000 -9999.0000    62.5867
  105.2500 -9999.0000 -9999.0000    60.6197
  105.3750 -9999.0000 -9999.0000    59.7875
  105.5000 -9999.0000 -9999.0000    60.1634
  105.6250 -9999.0000 -9999.0000    60.0387
  105.7500 -9999.0000 -9999.0000    59.6096
  105.8750 -9999.0000 -9999.0000    61.2095
  106.0000 -9999.0000 -9999.0000    64.3164
  106.1250 -9999.0000 -9999.0000    65.8518
  106.2500 -9999.0000 -9999.0000    65.3792
  106.3750 -9999.0000 -9999.0000    64.3168
  106.5000 -9999.0000 -9999.0000    63.4053
  106.6250 -9999.0000 -9999.0000    62.7454
  106.7500 -9999.0000 -9999.0000    62.8060
  106.8750 -9999.0000 -9999.0000    64.5628
  107.0000 -9999.0000 -9999.0000    67.1852
  107.1250 -9999.0000 -9999.0000    69.0635
  107.2500 -9999.0000 -9999.0000    70.1137
  107.3750 -9999.0000 -9999.0000    71.0650
  107.5000 -9999.0000 -9999.0000    71.8589
  107.6250 -9999.0000 -9999.0000    71.3465
  107.7500 -9999.0000 -9999.0000    68.8396
  107.8750 -9999.0000 -9999.0000    65.4862
  108.0000 -9999.0000 -9999.0000    63.1269
  108.1250 -9999.0000 -9999.0000    62.4522
  108.2500 -9999.0000 -9999.0000    63.1718
  108.3750 -9999.0000 -9999.0000    64.7522
  108.5000 -9999.0000 -9999.0000    66.7389
  108.6250 -9999.0000 -9999.0000    68.2513
  108.7500 -9999.0000 -9999.0000    69.4428
  108.8750 -9999.0000 -9999.0000    70.0570
  109.0000 -9999.0000 -9999.0000    68.2305
  109.1250 -9999.0000 -9999.0000    64.2258
  109.2500 -9999.0000 -9999.0000    60.6863
  109.3750 -9999.0000 -9999.0000    59.9948
  109.5000 -9999.0000 -9999.0000    61.1187
  109.6250 -9999.0000 -9999.0000    61.9373
  109.7500 -9999.0000 -9999.0000    62.7425
  109.8750 -9999.0000 -9999.0000    63.5769
  110.0000 -9999.0000 -9999.0000    63.3220
  110.1250 -9999.0000 -9999.0000    62.5509
  110.2500 -9999.0000 -9999.0000    62.0433
  110.3750 -9999.0000 -9999.0000    62.0223
  110.5000 -9999.0000 -9999.0000    62.1706
  110.6250 -9999.0000 -9999.0000    62.0915
  110.7500 -9999.0000 -9999.0000    61.7910
  110.8750 -9999.0000 -9999.0000    62.0022
  111.0000 -9999.0000 -9999.0000    64.1847
  111.1250 -9999.0000 -9999.0000    67.8360
  111.2500 -9999.0000 -9999.0000    71.4432
  111.3750 -9999.0000 -9999.0000    73.7760
  111.5000 -9999.0000 -9999.0000    74.9231
  111.6250 -9999.0000 -9999.0000    74.4457
  111.7500 -9999.0000 -9999.0000    73.3028
  111.8750 -9999.0000 -9999.0000    74.1304
  112.0000 -9999.0000 -9999.0000    77.3798
  112.1250 -9999.0000 -9999.0000    80.3395
  112.2500 -9999.0000 -9999.0000    81.1763
  112.3750 -9999.0000 -9999.0000    80.2765
  112.5000 -9999.0000 -9999.0000    78.7152
  112.6250 -9999.0000 -9999.0000    76.3552
  112.7500 -9999.0000 -9999.0000    72.8050
  112.8750 -9999.0000 -9999.0000    68.6429
  113.0000 -9999.0000 -9999.0000    65.5398
  113.1250 -9999.0000 -9999.0000    65.9763
  113.2500 -9999.0000 -9999.0000    69.0275
  113.3750 -9999.0000 -9999.0000    72.6119
  113.5000 -9999.0000 -9999.0000    74.1936
  113.6250 -9999.0000 -9999.0000    73.1049
  113.7500 -9999.0000 -9999.0000    68.5987
  113.8750 -9999.0000 -9999.0000    61.9405
  114.0000 -9999.0000 -9999.0000    56.9361
  114.1250 -9999.0000 -9999.0000    56.5904
  114.2500 -9999.0000 -9999.0000    59.0373
  114.3750 -9999.0000 -9999.0000    61.9756
  114.5000 -9999.0000 -9999.0000    64.3618
  114.6250 -9999.0000 -9999.0000    66.4260
  114.7500 -9999.0000 -9999.0000    67.2847
  114.8750 -9999.0000 -9999.0000    66.8739
  115.0000 -9999.0000 -9999.0000    67.6201
  115.1250 -9999.0000 -9999.0000    71.0518
  115.2500 -9999.0000 -9999.0000    74.8436
  115.3750 -9999.0000 -9999.0000    75.5261
  115.5000 -9999.0000 -9999.0000    72.0255
  115.6250 -9999.0000 -9999.0000    68.3741
  115.7500 -9999.0000 -9999.0000    66.8405
  115.8750 -9999.0000 -9999.0000    66.8235
  116.0000 -9999.0000 -9999.0000    66.6858
  116.1250 -9999.0000 -9999.0000    66.2689
  116.2500 -9999.0000 -9999.0000    65.7583
  116.3750 -9999.0000 -9999.0000    64.1395
  116.5000 -9999.0000 -9999.0000    60.6606
  116.6250 -9999.0000 -9999.0000    57.3839
  116.7500 -9999.0000 -9999.0000    56.2637
  116.8750 -9999.0000 -9999.0000    57.6414
  117.0000 -9999.0000 -9999.0000    60.2669
  117.1250 -9999.0000 -9999.0000    62.6707
  117.2500 -9999.0000 -9999.0000    63.5933
  117.3750 -9999.0000 -9999.0000    62.9663
  117.5000 -9999.0000 -9999.0000    61.9034
  117.6250 -9999.0000 -9999.0000    63.2320
  117.7500 -9999.0000 -9999.0000    66.8950
  117.8750 -9999.0000 -9999.0000    71.3851
  118.0000 -9999.0000 -9999.0000    74.6163
  118.1250 -9999.0000 -9999.0000    75.1968
  118.2500 -9999.0000 -9999.0000    72.5486
  118.3750 -9999.0000 -9999.0000    68.2215
  118.5000 -9999.0000 -9999.0000    64.1754
  118.6250 -9999.0000 -9999.0000    61.8023
  118.7500 -9999.0000 -9999.0000    61.0363
  118.8750 -9999.0000 -9999.0000    60.8958
  119.0000 -9999.0000 -9999.0000    60.5489
  119.1250 -9999.0000 -9999.0000    60.1526
  119.2500 -9999.0000 -9999.0000    60.1272
  119.3750 -9999.0000 -9999.0000    60.9688
  119.5000 -9999.0000 -9999.0000    62.7785
  119.6250 -9999.0000 -9999.0000    65.6081
  119.7500 -9999.0000 -9999.0000    68.3193
  119.8750 -9999.0000 -9999.0000    69.4362
  120.0000 -9999.0000 -9999.0000    69.6946
  120.1250 -9999.0000 -9999.0000    69.8724
  120.2500 -9999.0000 -9999.0000    68.9574
  120.3750 -9999.0000 -9999.0000    66.1786
  120.5000 -9999.0000 -9999.0000    62.9606
  120.6250 -9999.0000 -9999.0000    60.7062
  120.7500 -9999.0000 -9999.0000    60.0608
  120.8750 -9999.0000 -9999.0000    60.6809
  121.0000 -9999.0000 -9999.0000    61.9918
  121.1250 -9999.0000 -9999.0000    62.3870
  121.2500 -9999.0000 -9999.0000    62.3326
  121.3750 -9999.0000 -9999.0000    64.2221
  121.5000 -9999.0000 -9999.0000    68.5441
  121.6250 -9999.0000 -9999.0000    72.3167
  121.7500 -9999.0000 -9999.0000    71.6129
  121.8750 -9999.0000 -9999.0000    66.6158
  122.0000 -9999.0000 -9999.0000    61.6097
  122.1250 -9999.0000 -9999.0000    62.0240
  122.2500 -9999.0000 -9999.0000    66.9854
  122.3750 -9999.0000 -9999.0000    71.7512
  122.5000 -9999.0000 -9999.0000    71.3785
  122.6250 -9999.0000 -9999.0000    67.7548
  122.7500 -9999.0000 -9999.0000    64.2355
  122.8750 -9999.0000 -9999.0000    63.2096
  123.0000 -9999.0000 -9999.0000    64.2344
  123.1250 -9999.0000 -9999.0000    65.7599
  123.2500 -9999.0000 -9999.0000    65.8016
  123.3750 -9999.0000 -9999.0000    65.1120
  123.5000 -9999.0000 -9999.0000    65.8558
  123.6250 -9999.0000 -9999.0000    68.8605
  123.7500 -9999.0000 -9999.0000    71.7488
  123.8750 -9999.0000 -9999.0000    70.6541
  124.0000 -9999.0000 -9999.0000    66.2496
  124.1250 -9999.0000 -9999.0000    62.3333
  124.2500 -9999.0000 -9999.0000    63.3018
  124.3750 -9999.0000 -9999.0000    67.5638
  124.5000 -9999.0000 -9999.0000    70.7116
  124.6250 -9999.0000 -9999.0000    69.5717
  124.7500 -9999.0000 -9999.0000    66.0807
  124.8750 -9999.0000 -9999.0000    62.8378
  125.0000 -9999.0000 -9999.0000    60.9585
  125.1250 -9999.0000 -9999.0000    60.6584
  125.2500 -9999.0000 -9999.0000    61.8798
  125.3750 -9999.0000 -9999.0000    63.1108
  125.5000 -9999.0000 -9999.0000    63.1577
  125.6250 -9999.0000 -9999.0000    62.8906
  125.7500 -9999.0000 -9999.0000    63.9898
  125.8750 -9999.0000 -9999.0000    66.5226
  126.0000 -9999.0000 -9999.0000    68.7758
  126.1250 -9999.0000 -9999.0000    69.7206
  126.2500 -9999.0000 -9999.0000    69.3182
  126.3750 -9999.0000 -9999.0000    67.6913
  126.5000 -9999.0000 -9999.0000    65.2779
  126.6250 -9999.0000 -9999.0000    63.7171
  126.7500 -9999.0000 -9999.0000    63.9783
  126.8750 -9999.0000 -9999.0000    65.9608
  127.0000 -9999.0000 -9999.0000    67.8220
  127.1250 -9999.0000 -9999.0000    67.5045
  127.2500 -9999.0000 -9999.0000    65.0335
  127.3750 -9999.0000 -9999.0000    61.3650
  127.5000 -9999.0000 -9999.0000    57.8186
  127.6250 -9999.0000 -9999.0000    54.8056
  127.7500 -9999.0000 -9999.0000    52.2442
